name,latitude,longitude,description,city,country,category,address,phone,website
Cafe Avenue Bethnal Green,51.5312354,-0.0477054,"Rating: 4.9/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""8 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 5 PM""},{""day"":""Thursday"",""hours"":""8 AM to 5 PM""},{""day"":""Friday"",""hours"":""8 AM to 5 PM""},{""day"":""Saturday"",""hours"":""8:30 AM to 5 PM""},{""day"":""Sunday"",""hours"":""8:30 AM to 4 PM""}] | Place ID: ChIJQzf-B1AddkgRnxtn_zMoCbo",London,United Kingdom,cafe,"1 St James's Ave, Bethnal Green, London E2 9JD, United Kingdom",,
Café Babalú,64.1355,-21.9335,,Reykjavik,Iceland,,,,
Café Bar Matei,40.3657293,-3.7578681,"Rating: 4.7/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""10 AM to 10 PM""},{""day"":""Tuesday"",""hours"":""Closed""},{""day"":""Wednesday"",""hours"":""10 AM to 10:30 PM""},{""day"":""Thursday"",""hours"":""10 AM to 10:30 PM""},{""day"":""Friday"",""hours"":""10 AM to 11 PM""},{""day"":""Saturday"",""hours"":""11 AM to 11 PM""},{""day"":""Sunday"",""hours"":""11 AM to 5 PM""}] | Place ID: ChIJO_NUKyKJQQ0R8jHmHJ_Mvik",Madrid,Spain,cafe,"C. de la Lonja de la Seda, 15, Carabanchel, 28054 Madrid, Spain",,
Cafe Blanchet Paris,48.8619238,2.3507712,"Rating: 4.5/5 (0 reviews) | Hours: [""Monday: 8:00 AM – 2:00 AM"",""Tuesday: 8:00 AM – 2:00 AM"",""Wednesday: 8:00 AM – 2:00 AM"",""Thursday: 8:00 AM – 2:00 AM"",""Friday: 8:00 AM – 2:00 AM"",""Saturday: 8:00 AM – 2:00 AM"",""Sunday: 8:00 AM – 2:00 AM""] | Place ID: ChIJG2NZJ-1v5kcREheRKt3kISM",Paris,France,restaurant,"64 Rue Rambuteau, 75003 Paris, France",,https://www.timetobar.com/sites/cafe-blanchet
Cafe Boheme,51.5133347,-0.1306026,"Late-opening bistro with mosaic floor and leather seats, for breakfast, all-day menu and cocktails. | Rating: 4.3/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""8 AM to 1 AM""},{""day"":""Tuesday"",""hours"":""9 AM to 12 AM""},{""day"":""Wednesday"",""hours"":""9 AM to 3 AM""},{""day"":""Thursday"",""hours"":""9 AM to 12 AM""},{""day"":""Friday"",""hours"":""8 AM to 3 AM""},{""day"":""Saturday"",""hours"":""9 AM to 3 AM""},{""day"":""Sunday"",""hours"":""9 AM to 12 AM""}] | Place ID: ChIJ3e_BlNIEdkgRj04OuJPtobs",London,United Kingdom,restaurant,"13 Old Compton St, London W1D 5JQ, United Kingdom",,http://cafeboheme.co.uk/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness
Cafe Boheme,33.9567277,-118.442316,"Rating: 4.3/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""7 AM to 2:30 PM""},{""day"":""Tuesday"",""hours"":""7 AM to 2:30 PM""},{""day"":""Wednesday"",""hours"":""7 AM to 2:30 PM""},{""day"":""Thursday"",""hours"":""7 AM to 2:30 PM""},{""day"":""Friday"",""hours"":""7 AM to 2:30 PM""},{""day"":""Saturday"",""hours"":""7 AM to 3 PM""},{""day"":""Sunday"",""hours"":""7 AM to 3 PM""}] | Place ID: ChIJ6YGGi_SxwoARUkO3XHqg1Ng",Los Angeles,United States,restaurant,"8428 Pershing Dr, Playa Del Rey, CA 90293",,https://www.cafebohemepdr.com/
Café Café,41.4088999,2.1737312,Rating: 4/5 (0 reviews) | Place ID: ChIJ2zy6JMWipBIR9WtQYZ0GLkY,Barcelona,Spain,cafe,"Carrer de la Indústria, 140, Bajos, Eixample, 08025 Barcelona, Spain",,
Cafe Cafés Caracas,41.3747804,2.132782,"Rating: 4.2/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""7 AM to 1 PM, 5 to 8 PM""},{""day"":""Tuesday"",""hours"":""7 AM to 1 PM, 5 to 8 PM""},{""day"":""Wednesday"",""hours"":""7 AM to 1 PM, 5 to 8 PM""},{""day"":""Thursday"",""hours"":""7 AM to 1 PM, 5 to 8 PM""},{""day"":""Friday"",""hours"":""7 AM to 1 PM, 5 to 8 PM""},{""day"":""Saturday"",""hours"":""7 AM to 1:30 PM""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJHW-CHY-YpBIRkNPNRhr6XIg",Barcelona,Spain,cafe,"Carrer de Sant Medir, 12, Sants-Montjuïc, 08028 Barcelona, Spain",,https://www.cafescaracas.com/
Cafe Campanula,34.7517984,135.5379861,"Rating: 4.6/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""8 AM to 5:30 PM""},{""day"":""Tuesday"",""hours"":""Closed""},{""day"":""Wednesday"",""hours"":""8 AM to 5:30 PM""},{""day"":""Thursday"",""hours"":""8 AM to 5:30 PM""},{""day"":""Friday"",""hours"":""8 AM to 5:30 PM""},{""day"":""Saturday"",""hours"":""9:30 AM to 5:30 PM""},{""day"":""Sunday"",""hours"":""9:30 AM to 5:30 PM""}] | Place ID: ChIJFyP4XOzjAGARKgfcXDhgpTo",Osaka,Japan,cafe,"3 Chome-5-2 Komatsu, Higashiyodogawa Ward, Osaka, 533-0004, Japan",,https://www.instagram.com/cafe_campanula?igsh=YjJzNzZxeDNyamts
Café Central,48.2104274,16.3654339,"Long-standing venue for Viennese cuisine, with famous historic links including to Freud & Trotsky. | Rating: 4.3/5 (0 reviews) | Hours: [""Monday: 8:00 AM – 10:00 PM"",""Tuesday: 8:00 AM – 10:00 PM"",""Wednesday: 8:00 AM – 10:00 PM"",""Thursday: 8:00 AM – 10:00 PM"",""Friday: 8:00 AM – 10:00 PM"",""Saturday: 8:00 AM – 10:00 PM"",""Sunday: 10:00 AM – 10:00 PM""] | Price: $$$ | Place ID: ChIJLzsM95cHbUcRSS5C-z-H-ls",Vienna,Austria,cafe,"Herrengasse 14, 1010 Wien, Austria",,https://www.cafecentral.wien/
Café coin(Myeongdong 2nd Branch),37.5650297,126.9841598,"Rating: 4.4/5 (0 reviews) | Hours: [""Monday: 9:30 AM – 10:30 PM"",""Tuesday: 9:30 AM – 11:00 PM"",""Wednesday: 9:30 AM – 11:00 PM"",""Thursday: 9:30 AM – 11:00 PM"",""Friday: 9:30 AM – 11:00 PM"",""Saturday: 9:30 AM – 11:00 PM"",""Sunday: 9:30 AM – 10:30 PM""] | Price: $$ | Place ID: ChIJwRQoz--ifDURPC8x_V-L_74",Seoul,South Korea,cafe,"29 Myeongdong 9-gil, Jung District, Seoul, South Korea",,
Cafe CoRD,35.7209204,139.6725727,"Rating: 4.7/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""11 AM to 7 PM""},{""day"":""Tuesday"",""hours"":""11 AM to 7 PM""},{""day"":""Wednesday"",""hours"":""11 AM to 7 PM""},{""day"":""Thursday"",""hours"":""11 AM to 7 PM""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""11 AM to 7 PM""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJS_XgUUTzGGARD-yQDgMKvcU",Tokyo,Japan,cafe,"Japan, 〒165-0024 Tokyo, Nakano City, Matsugaoka, 1 Chome−33−15 アリスコートビル 1F",,https://ghcw300.gorp.jp/
Café Crème,48.865,2.362789,"Rating: 4.2/5 (0 reviews) | Hours: [""Monday: 7:00 AM – 2:00 AM"",""Tuesday: 7:00 AM – 2:00 AM"",""Wednesday: 7:00 AM – 2:00 AM"",""Thursday: 7:00 AM – 2:00 AM"",""Friday: 7:00 AM – 2:00 AM"",""Saturday: 7:00 AM – 2:00 AM"",""Sunday: 7:00 AM – 2:00 AM""] | Price: $$ | Place ID: ChIJ-zp3DgZu5kcRByxs1RayqMc",Paris,France,cafe,"4 Rue Dupetit-Thouars, 75003 Paris, France",,https://lecreme.cafe/
Café Darling,48.8553241,2.3919118,"Rating: 5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""7 AM to 2 AM""},{""day"":""Tuesday"",""hours"":""7 AM to 2 AM""},{""day"":""Wednesday"",""hours"":""7 AM to 2 AM""},{""day"":""Thursday"",""hours"":""7 AM to 2 AM""},{""day"":""Friday"",""hours"":""7 AM to 2 AM""},{""day"":""Saturday"",""hours"":""7 AM to 2 AM""},{""day"":""Sunday"",""hours"":""7 AM to 2 AM""}] | Place ID: ChIJPdG2OARt5kcRAqZq4Co1ZNg",Paris,France,cafe,"88 Av. Philippe Auguste, 75011 Paris, France",,https://cafedarling.fr/
Café de Flore,48.8541588,2.3326046,"Rating: 3.9/5 (0 reviews) | Hours: [""Monday: 7:30 AM – 2:00 AM"",""Tuesday: 7:30 AM – 2:00 AM"",""Wednesday: 7:30 AM – 2:00 AM"",""Thursday: 7:30 AM – 2:00 AM"",""Friday: 7:30 AM – 2:00 AM"",""Saturday: 7:30 AM – 2:00 AM"",""Sunday: 7:30 AM – 2:00 AM""] | Price: $$$ | Place ID: ChIJq537gddx5kcR_3PhRd2muxg",Paris,France,cafe,"172 Bd Saint-Germain, 75006 Paris, France",,https://cafedeflore.fr/
Cafe de Japonais,35.7299631,139.6827242,"Rating: 4.5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""9 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 5 PM""},{""day"":""Thursday"",""hours"":""9 AM to 5 PM""},{""day"":""Friday"",""hours"":""9 AM to 5 PM""},{""day"":""Saturday"",""hours"":""9 AM to 5 PM""},{""day"":""Sunday"",""hours"":""10 AM to 5 PM""}] | Place ID: ChIJhb_pMFftGGAR-jDbmUMd2AA",Tokyo,Japan,cafe,"Japan, 〒171-0052 Tokyo, Toshima City, Minaminagasaki, 5 Chome−25−11 メゾン・ド・蘭",,
Cafe de l'ambre,35.6679572,139.7623402,"Rating: 4.3/5 (0 reviews) | Hours: {""weekday_text"":[""Monday: Closed"",""Tuesday: 11:00 AM – 7:30 PM"",""Wednesday: 11:00 AM – 7:30 PM"",""Thursday: 11:00 AM – 7:30 PM"",""Friday: 11:00 AM – 7:30 PM"",""Saturday: 11:00 AM – 7:30 PM"",""Sunday: 11:00 AM – 5:30 PM""],""periods"":[{""close"":{""day"":0,""time"":""1730""},""open"":{""day"":0,""time"":""1100""}},{""close"":{""day"":2,""time"":""1930""},""open"":{""day"":2,""time"":""1100""}},{""close"":{""day"":3,""time"":""1930""},""open"":{""day"":3,""time"":""1100""}},{""close"":{""day"":4,""time"":""1930""},""open"":{""day"":4,""time"":""1100""}},{""close"":{""day"":5,""time"":""1930""},""open"":{""day"":5,""time"":""1100""}},{""close"":{""day"":6,""time"":""1930""},""open"":{""day"":6,""time"":""1100""}}]} | Price: $$ | Place ID: ChIJZxiNeeiLGGARH3hUjIwOpSs",Tokyo,Japan,cafe,"8-chōme-10-15 Ginza, Chuo City, Tokyo 104-0061, Japan",,http://www.cafedelambre.com/
Cafe de l'Ambre,35.6861,139.7633,,Tokyo,Japan,,,,
Cafe de L’ambre,35.673,139.7632,,Tokyo,Japan,,,,
Café de l'Ambre,35.7044,139.7735,,Tokyo,Japan,,,,
Café de l'Opera,41.3812,2.1741,,Barcelona,Spain,,,,
Café de la Paix,48.8708719,2.3317623,"Rating: 4.3/5 (0 reviews) | Hours: [""Monday: 8:00 AM – 11:00 PM"",""Tuesday: 8:00 AM – 11:00 PM"",""Wednesday: 8:00 AM – 11:00 PM"",""Thursday: 8:00 AM – 11:00 PM"",""Friday: 8:00 AM – 11:00 PM"",""Saturday: 8:00 AM – 11:00 PM"",""Sunday: 8:00 AM – 11:00 PM""] | Price: $$$ | Place ID: ChIJlW2G2zBu5kcRhim6uqUi8Fs",Paris,France,restaurant,"5 Pl. de l'Opéra, 75009 Paris, France",,https://www.cafedelapaix.fr/fr/
Cafe de Nata,51.5130967,-0.1312969,"Rating: 4.6/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""9 AM to 11 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 11 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 11 PM""},{""day"":""Thursday"",""hours"":""10 AM to 11 PM""},{""day"":""Friday"",""hours"":""9 AM to 12 AM""},{""day"":""Saturday"",""hours"":""9 AM to 12 AM""},{""day"":""Sunday"",""hours"":""10 AM to 11 PM""}] | Place ID: ChIJb9u02J4FdkgRIyszCw9-LPM",London,United Kingdom,cafe,"25 Old Compton St, London W1D 5JN, United Kingdom",,https://orders.embargoapp.com/cafedenata/home
Café de Sants,41.3722818,2.1289431,"Rating: 4.6/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""6 AM to 8:30 PM""},{""day"":""Tuesday"",""hours"":""6 AM to 8:30 PM""},{""day"":""Wednesday"",""hours"":""6 AM to 8:30 PM""},{""day"":""Thursday"",""hours"":""6 AM to 8:30 PM""},{""day"":""Friday"",""hours"":""6 AM to 8:30 PM""},{""day"":""Saturday"",""hours"":""7 AM to 2 PM""},{""day"":""Sunday"",""hours"":""7 AM to 2 PM""}] | Place ID: ChIJx_lXiFaZpBIRIUmGNNjqKoI",Barcelona,Spain,cafe,"Carrer de Canalejas, 68, Sants-Montjuïc, 08028 Barcelona, Spain",,https://www.instagram.com/cafedesants/
Café des Deux Moulins,48.8846,2.3306,,Paris,France,,,,
Café DIOR Seoul,37.5248472,127.0466488,"Rating: 4.2/5 (0 reviews) | Hours: [""Monday: 11:00 AM – 8:00 PM"",""Tuesday: 11:00 AM – 8:00 PM"",""Wednesday: 11:00 AM – 8:00 PM"",""Thursday: 11:00 AM – 8:00 PM"",""Friday: 11:00 AM – 8:00 PM"",""Saturday: 11:00 AM – 8:00 PM"",""Sunday: 11:00 AM – 7:00 PM""] | Place ID: ChIJb0XNO3qkfDURZCMOBkjblLM",Seoul,South Korea,cafe,"464 Apgujeong-ro, Gangnam District, Seoul, South Korea",,https://www.dior.com/fashion/stores/en_my/south-korea/seoul/464-apgujeong-ro-898927
Cafe Dolma,40.7163721,-74.0459968,"Charming nook specializing in homestyle Greek fusion & American dishes in a folksy setting. | Rating: 4.5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Closed""},{""day"":""Tuesday"",""hours"":""Closed""},{""day"":""Wednesday"",""hours"":""7:30 AM to 3:30 PM""},{""day"":""Thursday"",""hours"":""7:30 AM to 3:30 PM""},{""day"":""Friday"",""hours"":""7:30 AM to 3:30 PM""},{""day"":""Saturday"",""hours"":""8 AM to 3:30 PM""},{""day"":""Sunday"",""hours"":""8 AM to 3:30 PM""}] | Place ID: ChIJQ6zt6LBQwokRA9WeWL2vQqA",New York,United States,cafe,"270 Grand St, Jersey City, NJ 07302",,http://www.cafedolma.com/
Cafe Dream Vista Cafe/Shop/Event,40.7164106,-74.0419525,"Rating: 4.6/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""8 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""8 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""8 AM to 1 PM""},{""day"":""Thursday"",""hours"":""10 AM to 4 PM""},{""day"":""Friday"",""hours"":""8 AM to 5 PM""},{""day"":""Saturday"",""hours"":""8 AM to 5 PM""},{""day"":""Sunday"",""hours"":""8 AM to 5 PM""}] | Place ID: ChIJqX19qE1RwokREX31R1zRqSk",New York,United States,cafe,"177 York St, Jersey City, NJ 07302",,https://cafedreamvista.com/
Café Dreizehn,52.5523789,13.3872618,"Rating: 4.8/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""9 AM to 6 PM""},{""day"":""Tuesday"",""hours"":""9 AM to 6 PM""},{""day"":""Wednesday"",""hours"":""9 AM to 6 PM""},{""day"":""Thursday"",""hours"":""9 AM to 6 PM""},{""day"":""Friday"",""hours"":""9 AM to 6 PM""},{""day"":""Saturday"",""hours"":""10 AM to 6 PM""},{""day"":""Sunday"",""hours"":""10 AM to 6 PM""}] | Place ID: ChIJDcI4zIpTqEcRFSakb9GE0WI",Berlin,Germany,cafe,"Grüntaler Str. 13, 13357 Berlin, Germany",,https://instagram.com/cafedreizehn
Café Dyrehaven,55.6656681,12.5496042,"Rating: 4.1/5 (0 reviews) | Hours: [""Monday: 7:30 AM – 6:00 PM"",""Tuesday: 11:00 AM – 12:00 AM"",""Wednesday: 7:30 AM – 12:00 AM"",""Thursday: 7:30 AM – 1:00 AM"",""Friday: 7:30 AM – 2:00 AM"",""Saturday: 10:00 AM – 2:00 AM"",""Sunday: 10:00 AM – 6:00 PM""] | Price: $$ | Place ID: ChIJKU6SQHZTUkYRSDo3XOH0Gls",Copenhagen,Denmark,cafe,"Sønder Blvd. 72, 1720 Vesterbro, Denmark",,http://www.dyrehavenkbh.dk/
Cafe Europa 1989,55.6773,12.5777,,Copenhagen,Denmark,,,,
Café Fargo Specialty Coffee Sagrada Familia,41.4050615,2.173978,"Rating: 4.5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""8:30 AM to 6 PM""},{""day"":""Tuesday"",""hours"":""8:30 AM to 6 PM""},{""day"":""Wednesday"",""hours"":""8:30 AM to 6 PM""},{""day"":""Thursday"",""hours"":""8:30 AM to 6 PM""},{""day"":""Friday"",""hours"":""8:30 AM to 6 PM""},{""day"":""Saturday"",""hours"":""9 AM to 6 PM""},{""day"":""Sunday"",""hours"":""9 AM to 6 PM""}] | Place ID: ChIJKVSOT8OipBIR26pCUTeAhwE",Barcelona,Spain,cafe,"Carrer de la Marina, 288, Eixample, 08025 Barcelona, Spain",,http://www.fargocafe.com/
Cafe Fargo Specialty Coffee Sants,41.3731379,2.1365984,"Rating: 4.6/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""8:30 AM to 6 PM""},{""day"":""Tuesday"",""hours"":""8:30 AM to 6 PM""},{""day"":""Wednesday"",""hours"":""8:30 AM to 6 PM""},{""day"":""Thursday"",""hours"":""8:30 AM to 6 PM""},{""day"":""Friday"",""hours"":""8:30 AM to 6 PM""},{""day"":""Saturday"",""hours"":""9 AM to 6 PM""},{""day"":""Sunday"",""hours"":""9 AM to 6 PM""}] | Place ID: ChIJ9VR4j5iZpBIRfSKMkcU-6W0",Barcelona,Spain,cafe,"Carrer d'Olzinelles, 29, Sants-Montjuïc, 08014 Barcelona, Spain",,http://fargocafe.com/
Cafe Gaebbul,37.5781424,127.0080659,"Rating: 4.5/5 (0 reviews) | Hours: [""Monday: 10:00 AM – 11:00 PM"",""Tuesday: 10:00 AM – 11:00 PM"",""Wednesday: 10:00 AM – 11:00 PM"",""Thursday: 10:00 AM – 11:00 PM"",""Friday: 10:00 AM – 11:00 PM"",""Saturday: 10:00 AM – 11:00 PM"",""Sunday: 10:00 AM – 11:00 PM""] | Place ID: ChIJMVxe_DGjfDURXMKnNuhxJAc",Seoul,South Korea,cafe,"26 Naksanseonggwakseo 1-gil, Jongno District, Seoul, South Korea",,https://instagram.com/cafe_gaeppul_official
Cafe Gong Myoung,37.5205992,127.0238803,"Rating: 4.5/5 (0 reviews) | Hours: [""Monday: 11:00 AM – 11:00 PM"",""Tuesday: 11:00 AM – 11:00 PM"",""Wednesday: 11:00 AM – 11:00 PM"",""Thursday: 11:00 AM – 11:00 PM"",""Friday: 11:00 AM – 11:00 PM"",""Saturday: 11:00 AM – 11:00 PM"",""Sunday: 11:00 AM – 11:00 PM""] | Place ID: ChIJB6wv-5ejfDURCTgOvJEf79Q",Seoul,South Korea,cafe,"32-4 Dosan-daero 15-gil, Gangnam District, Seoul, South Korea",,https://www.instagram.com/cheongsudang_gallery/
Café Green Bakery & Brunch.,40.4329833,-3.7147465,"Rating: 4.6/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Closed""},{""day"":""Tuesday"",""hours"":""Closed""},{""day"":""Wednesday"",""hours"":""Closed""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""9:30 AM to 5 PM""},{""day"":""Saturday"",""hours"":""9:30 AM to 5 PM""},{""day"":""Sunday"",""hours"":""9:30 AM to 5 PM""}] | Place ID: ChIJt6mFnkIoQg0Rhv_r85vxMnM",Madrid,Spain,cafe,"C. de Meléndez Valdés, 49, Chamberí, 28015 Madrid, Spain",,
Café Grumpy - Lower East Side,40.715148,-73.9902556,"Hip local coffeehouse chain serving house-roasted specialty brews in a relaxed setting. | Rating: 4.3/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""7 AM to 7 PM""},{""day"":""Tuesday"",""hours"":""7 AM to 7 PM""},{""day"":""Wednesday"",""hours"":""7 AM to 7 PM""},{""day"":""Thursday"",""hours"":""7 AM to 7 PM""},{""day"":""Friday"",""hours"":""7 AM to 7 PM""},{""day"":""Saturday"",""hours"":""7 AM to 7 PM""},{""day"":""Sunday"",""hours"":""7 AM to 7 PM""}] | Place ID: ChIJka6YlSlawokRMhN3aYCZWG0",New York,United States,cafe,"13 Essex St, New York, NY 10011",,http://cafegrumpy.com/locations/lower-east-side/
Café Guzo - Street Coffeeshop marché Cours de Vincennes,48.8473723,2.401733,"Rating: 5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Closed""},{""day"":""Tuesday"",""hours"":""Closed""},{""day"":""Wednesday"",""hours"":""Closed""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""6 AM to 1:30 PM""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJ5yNWWpBz5kcRAhNAlXn2qoM",Paris,France,cafe,"34 Cr de Vincennes, 75012 Paris, France",,https://www.cafeguzo.com/
Café Guzo - Street Coffeeshop marché Pte Dorée,48.8364697,2.4034735,"Rating: 5/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""Closed""},{""day"":""Tuesday"",""hours"":""Closed""},{""day"":""Wednesday"",""hours"":""Closed""},{""day"":""Thursday"",""hours"":""Closed""},{""day"":""Friday"",""hours"":""Closed""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""6 AM to 1:30 PM""}] | Place ID: ChIJUa-1Usxz5kcRVS5X8wObhOg",Paris,France,cafe,"256 Av. Daumesnil, 75012 Paris, France",,https://www.cafeguzo.com/
Café Habana Madrid,40.3469267,-3.7088538,"Rating: 4.1/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""7 AM to 1 AM""},{""day"":""Tuesday"",""hours"":""7 AM to 1 AM""},{""day"":""Wednesday"",""hours"":""7 AM to 1 AM""},{""day"":""Thursday"",""hours"":""7 AM to 1 AM""},{""day"":""Friday"",""hours"":""7 AM to 1 AM""},{""day"":""Saturday"",""hours"":""7 AM to 1 AM""},{""day"":""Sunday"",""hours"":""7 AM to 1 AM""}] | Place ID: ChIJn-Js8SMnQg0RNBx3InJpJTg",Madrid,Spain,cafe,"Pl. Ágata, 9, Villaverde, 28021 Madrid, Spain",,
Café Hana,35.7115453,139.7956902,"Rating: 4.9/5 (0 reviews) | Hours: [""Monday: 11:00 AM – 9:00 PM"",""Tuesday: 11:00 AM – 9:00 PM"",""Wednesday: Closed"",""Thursday: 11:00 AM – 9:00 PM"",""Friday: 11:00 AM – 9:00 PM"",""Saturday: 11:00 AM – 9:00 PM"",""Sunday: 11:00 AM – 9:00 PM""] | Place ID: ChIJ2dVnQP-PGGAReG5Cmf6pUDM",Tokyo,Japan,restaurant,"1-chōme-18-9 Asakusa, Taito City, Tokyo 111-0032, Japan",,
Café Harcourt,48.8673967,2.2758632,"Rating: 4.8/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""10 AM to 5 PM""},{""day"":""Tuesday"",""hours"":""10 AM to 5 PM""},{""day"":""Wednesday"",""hours"":""10 AM to 5 PM""},{""day"":""Thursday"",""hours"":""10 AM to 5 PM""},{""day"":""Friday"",""hours"":""10 AM to 5 PM, 7 to 10 PM""},{""day"":""Saturday"",""hours"":""Closed""},{""day"":""Sunday"",""hours"":""Closed""}] | Place ID: ChIJy9kbhldl5kcRw6saeXEhaNQ",Paris,France,restaurant,"6 Rue de Lota, 75116 Paris, France",,https://www.studio-harcourt.com/cafe-harcourt
Café Hestia,40.7073288,-74.0077714,"Rating: 3.9/5 (0 reviews) | Hours: [{""day"":""Monday"",""hours"":""7 AM to 8 PM""},{""day"":""Tuesday"",""hours"":""7 AM to 8 PM""},{""day"":""Wednesday"",""hours"":""7 AM to 3 PM""},{""day"":""Thursday"",""hours"":""7 AM to 3 PM""},{""day"":""Friday"",""hours"":""7 AM to 8 PM""},{""day"":""Saturday"",""hours"":""7 AM to 3 PM""},{""day"":""Sunday"",""hours"":""7 AM to 3 PM""}] | Place ID: ChIJs9oVuGZbwokRX0yqrVtHrII",New York,United States,cafe,"80 Maiden Ln, New York, NY 10038",,https://cafehestia.com/
